scene_id,speaker,text,emotion
19852,Phoebe,I asked him.,neutral
19852,Phoebe,"He's totally ok with seeing you!"".",anger
19852,Phoebe,So now I have to go so he'll think that I'm totally ok with seeing him!,joy
19852,Rachel,"Which you're not, because you've totally hung up on him!",anger
19852,Phoebe,Exactly!,neutral
19852,Rachel,And you're gonna want him to eat his heart out so you're gonna have to look fabulous!,neutral
19852,Phoebe,"I didn't even think about that!  Aaargh,",anger
19852,Rachel,"Hey Pheebs, I'm-I'm taking Charlie shopping, why don't you come and I'll help you find something.",neutral
19852,Phoebe,"Ok, that'll be great!",joy
19852,Joey,"Oh, ain't that nice? The three of you trying on slutty lingerie together.",disgust
19852,Rachel,That's not what we're gonna do!,disgust
19852,Joey,"Why would you ruin it, who was that hurtin'?",disgust
19853,Chandler,"Julie hi! Chandler Bing, I, I guess you remember me.",joy
19853,Julie,Hello Skidmark.,neutral
19853,Chandler,"It’s a nickname, I’ll explain later.",neutral
19853,Monica,It’s pretty clear.,neutral
19853,Chandler,"Ah, uh, I owe you a long overdue apology. I never should have broken up with you because you were overweight.",neutral
19853,Julie,That’s why you broke up with me?,surprise
19853,Chandler,"You-you-you didn’t know that.  Well, I guess my work here is done!",sadness
19854,Ross,Ni-chou chi-ma!,joy
19854,Rachel,"Ross! Excuse me, pardon me, excuse me....",surprise
19855,Ross,Hi everyone.,neutral
19855,Ross,"I just, I wanted to thank you for our uh, our little talk before.",neutral
19855,Ross,"Well, I was going to, but after I talked to you, I talked to Joey.",neutral
19855,Rachel,"What did, what did he say?",fear
19855,Ross,"Basically he told me to get over myself and just do it, ya know.",neutral
19855,Ross,"So I though about what you said and I though about what he said and, well, his way I get to have sex tonight so.",neutral
19856,Phoebe,"Oh, great!",joy
19856,Phoebe,"We couldn’t keep our eyes off each other all night and then every once and a while y’know, he’d kinda lean over and stroke my hair and touch my neck.",joy
19856,Monica,"Okay, stop it Phoebe, you’re getting me all tingly.",joy
19856,Phoebe,"All I could think of was y’know, ""Is he gonna kiss me? Is he gonna kiss me?""",joy
19856,Monica,And did he?,neutral
19856,Phoebe,"I’m a lady Monica, I don’t kiss and tell. But this hickey speaks for itself.",joy
19856,Monica,"Okay-okay, I got it. I got it.",neutral
19856,Phoebe,I just like him so much that I just feel like I’ve had 10 drinks today and I’ve only had six.,joy
19856,Monica,"Oh, I haven’t had that feeling since I first started going out with Chandler.",joy
19856,Monica,"Wow, I’m never gonna have that feeling again, am I?",sadness
19856,Phoebe,You sound like a guy.,disgust
19856,Monica,"No, a guy would be saying, ""I’m never gonna get to sleep with anyone else.""",disgust
19856,Monica,Oh my God!,surprise
19856,Monica,I’m never gonna get to sleep with anyone else!,sadness
19856,Monica,I’ve been so busy planning the wedding that I forgot about all the things that I’d be giving up!,surprise
19856,Monica,"I mean, I…I’m never gonna have a first kiss again.",sadness
19856,Phoebe,You’ll have a last kiss.,neutral
19857,Ross,Thank you so much for coming back over.,joy
19857,Mona,"Oh good, you’re here. Yeah, and I was worried that it was going to be uncomfortable.",sadness
19857,Rachel,"I know Mona, just hear me out.",neutral
19857,Rachel,"First of all, I’m so sorry about my father yelling at you, but I heard you totally held your own.",neutral
19857,Rachel,You’re gonna have to tell me how you did that.,neutral
19857,Ross,Focus.,neutral
19857,Rachel,"Okay. Um…But—Okay, yes Ross and I used to date. And yes we are gonna have a baby. But we are",neutral
19858,Joey,All right where’s that turkey!,neutral
19858,Phoebe,Joey! Those are my maternity pants!,surprise
19858,Joey,Not now! These are my Thanksgiving pants!,joy
19859,Phoebe,No.,neutral
19859,Phoebe,No!,anger
19859,Phoebe,"Oh, would you look at that Monica?",joy
19859,Phoebe,"I just knocked off all of your top scores, how sad.",joy
19859,Monica,"Okay, I’m next.  Don’t! Don’t start another game! I said I’m next! Phoebe!",anger
19859,Phoebe,"Oh, I’m sorry. I didn’t hear you over all the winning.",joy
19859,Monica,Chandler! Phoebe’s hogging the game!,anger
19860,Rachel,Remember I had to leave the room the other day when you had that roast chicken?,neutral
19860,Joey,Yeah. But I thought that was because I put the whole thing on my hand and made it walk across the table.,neutral
19860,Monica,"Anyway, it just doesn’t seem worth it to make a whole turkey for just three people. Okay? It’s a lot of work.",neutral
19860,Joey,But you gotta have turkey on Thanksgiving!,joy
19860,Joey,"I mean, Thanksgiving with no turkey is like-like Fourth of July with no apple pie!",sadness
19860,Joey,Or Friday with no two pizzas!,sadness
19860,Monica,All right fine! If it means that much to you! But just—there’s gonna be a ton left over.,sadness
19860,Joey,No there won’t! I promise I will finish that turkey!,joy
19860,Monica,"All right, you’re telling me you can eat an entire turkey in just one sitting?",neutral
19860,Joey,That’s right!,joy
19860,Joey,‘Cause I’m a Tribbiani!,joy
19860,Joey,And this is what we do!,neutral
19860,Joey,We can eat!,joy
19861,Phoebe,"Wow! It's huge! It's so much bigger than the cubicle. Oh, this is a cube.",surprise
19861,Chandler,Look at this!,joy
19861,Phoebe,Oh! You have a window!,surprise
19861,Chandler,Yes indeedy!  With a beautiful view of...,joy
19861,Phoebe,Oh look! That guy's peeing!,surprise
19861,Monica,Hi.,neutral
19861,Rachel,Hi.,neutral
19862,Rachel,"Y'know what? I cannot do this with my left hand! Would you please, help me with this too?",anger
19862,Rachel,Okay. Let’s use this brush.,neutral
19862,Ross,Okay. This stuff?,neutral
19862,Rachel,Yeah.,neutral
19862,Ross,All right.,neutral
19862,Rachel,"Careful. Light. Okay, do you know how, just sweep it across the lid. Okay? Just sweep it.",neutral
19862,Joey,Okay-Dokey,sadness
19863,Ross,Where exactly is your zoo?,neutral
19863,Dr. Baldhara,"Well, it's technically not a zoo per se, it's more of an interactive wildlife experience.",neutral
19863,Dr. Baldhara,"Let me ask you some questions about, is it, uh, Marcel?",neutral
19863,Ross,Yes.,neutral
19863,Dr. Baldhara,"Does he, uh, fight with other animals?",neutral
19863,Ross,"No-no, he's, he's very docile.",neutral
19863,Dr. Baldhara,Even if he were... cornered?,neutral
19863,Ross,"Well I, I don't know. Why?",neutral
19863,Dr. Baldhara,"Uh, how is he at handling small objects?",neutral
19863,Ross,"He can hold a banana, if that's whatcha mean...",neutral
19863,Dr. Baldhara,"How about a hammer, or a small blade?",neutral
19863,Dr. Baldhara,Otherwise it's just cruel.,neutral
19863,Joey,"He- he- he got in, he- he got in to San Diego.",joy
19863,Joey,"We, we come back from our walk and the- the phone was ringing...",neutral
19863,Chandler,...He's in.,neutral
19863,Ross,"He's in! Oh, did you hear that, Marcel? San Diego. San Diego!",joy
19863,Dr. Baldhara,You're making a big mistake here.,disgust
19863,Dr. Baldhara,"I mean, San Diego's all well and good, but if you give him to me, I'll start him off against a blind rabbit and give you twenty percent of the gains.",neutral
19864,Chandler,My specimen is in the    room and I just want to thank whoever knocked on the door while I was in there.,neutral
19864,Chandler,Really helped speed the process along!,joy
19864,Chandler,Janice!,surprise
19864,Chandler,You're not... gone?,surprise
19864,Janice,Sid is still in his room.,neutral
19864,Janice,I don't allow porn at home so    this is like a vacation for him.,joy
19864,Janice,So did you do it?,surprise
19864,Janice,Did you make your deposit?,neutral
19864,Chandler,Yeah! yeah... The hard part is over!,joy
19864,Janice,"That's not the hard part honey! The hard part is what comes    next, I mean aren't you worried about the results?",fear
19864,Chandler,I haven't... I haven't even thought about the results yet...    I just assumed that everything was gonna be ok.,joy
19864,Janice,"Oh! Well, you know what? It probably is.",neutral
19865,Monica,"Phoebe, where's your purse?",fear
19865,Monica,"No, no! Give it to me!",anger
19865,Phoebe,You can't have it.,anger
19865,Monica,Give it to me!,anger
19865,Phoebe,No,anger
19865,Monica,I'll go in there.,anger
19865,Phoebe,Oh yeah.,anger
19865,Monica,Phoebe come here,neutral
19865,Monica,Haha!,joy
19865,Phoebe,Damn you Monica Geller hyphen Bing!,anger
19866,Monica,"What we did was wrong. Oh god, I just had sex with somebody that wasn't alive during the Bicentennial.",disgust
19866,Young Ethan,I just had sex.,neutral
19866,Monica,"Ethan, focus. How could you not tell me?",surprise
19866,Young Ethan,"Well, you never told me how old you were.",neutral
19866,Monica,"Well, that's different. My lie didn't make one of us a felon in 48 states. What were you thinking?",disgust
19866,Young Ethan,I wasn't thinking. I was too busy fallin'...,joy
19866,Monica,Don't say it.,fear
19866,Young Ethan,...in love with you.,joy
19866,Monica,Really?,surprise
19866,Young Ethan,Sorry.,sadness
19866,Monica,"Well,fall out of it.",anger
19866,Monica,"You know, you shouldn't even be here, it's a school night.",anger
19866,Monica,"Oh god, oh god.",joy
19866,Monica,I'm like those women that you see with shiny guys named Chad.,disgust
19866,Monica,I'm Joan Collins.,disgust
19866,Young Ethan,Who?,neutral
19867,Rachel,"That’s right, still no baby!  Come on people! Please make some room!",sadness
19867,Ross,"Uh sweetie, maybe you’d be more comfortable here?",neutral
19867,Rachel,You. Like you haven’t done enough.,anger
19867,Ross,"Look, I-I know how miserable you are, I wish there was something I can do.",neutral
19867,Ross,I mean I wish I were a seahorse.,neutral
19867,Ross,"Because with seahorses it’s the male, they carry the babies.",neutral
19867,Ross,"And then also umm, I’d be far away in the sea.",anger
19867,Rachel,God.  I have never been so uncomfortable in my entire life!,joy
19867,Phoebe,"Oh I know, I’ve been there. I remember toward the end",neutral
19867,Rachel,"Oh Phoebe, that’s a great story.",neutral
19867,Rachel,Can you tell it to me when you’re getting me some iced tea?,sadness
19867,Rachel,"Oh God, get out!",anger
19867,Rachel,Get out!!,anger
19867,Rachel,Get out!!,anger
19867,Rachel,Get out!,anger
19867,Chandler,Let’s.,neutral
19868,Joey,"All right, I know! I know. Yeah, it’ll be okay.",joy
19868,Rachel,Oh my God….What’s he gonna do now?,fear
19868,Rachel,I can’t watch!,fear
19868,Rachel,Oh.,neutral
19868,Rachel,"Seriously, how can you watch this?",sadness
19868,Rachel,Aren’t you scared?,fear
19868,Joey,Terrified.,fear
19869,Chandler,Oh-hey-hey-hey! There you are!,joy
19869,Monica,"Umm, listen there's something I think you should know.",neutral
19869,Chandler,"Oh, is this about you-you dating the nurse?",surprise
19869,Chandler,"Yeah, Joey already told me, and I am so-so fine.",neutral
19869,Chandler,"I mean, you and I we're just, y'know, we're nothing, we're goofin' around.",neutral
19869,Monica,"Umm, actually I was about to tell you that I was, I was going to get out of it, but hey, if we're just goofing around then uh, maybe I",neutral
19869,Chandler,Fine! Maybe I will too!,joy
19870,Dr. Leedbetter,"Well, it was quite large. I-I-I-I-I had to throw most of it away.",fear
19870,Ross,You-you-you-you  threw my sandwich away!,fear
19870,Ross,MY SANDWICH?!!!,anger
19870,Ross,MY SANDWICH!!!!!!,anger
19871,Joey,"What’s the matter, Pheebs?",neutral
19871,Phoebe,She cancelled! My namesake cancelled on me!,anger
19871,Joey,What?!,surprise
19871,Phoebe,"Yeah, she clamed she had to go out of town suddenly.",sadness
19871,Phoebe,"She’s avoiding me, she doesn’t want to tell me where my Father is.",sadness
19871,Phoebe,"She knows, and she won’t tell me.",sadness
19871,Rachel,"Aww Pheebs, that sucks!",sadness
19871,Phoebe,"Yeah, well, don’t “Aww Pheebs, that sucks!” me yet.",sadness
19871,Chandler,Where ya going?,neutral
19871,Phoebe,"Well, she’s out of town so, there’s gotta be something in her house that tells me where my Father is.",neutral
19871,Ross,"Uh, Pheebs, some people call that breaking and entering.",fear
19871,Phoebe,"Well, are any of those people here?!",anger
19872,Phoebe,"Oh my God, so do I!",surprise
19872,Phoebe Sr.,"I knew it, wow!!",surprise
19872,Phoebe,"Wait-wait-wait, wait! Puppies. Cute or ugly?",neutral
19872,Phoebe Sr.,"Ohh, so cute.",joy
19872,Phoebe,"Uh-huh, well! But umm, still I’m-I’m mad at you.",anger
19872,Phoebe Sr.,I know. I’m mad at me too.,anger
19872,Phoebe,"Well umm, do you wanna get something to eat? I’m kinda hungry.",neutral
19872,Phoebe Sr.,Hey! Me too!,surprise
19872,Phoebe,"All right, stop it. Now you’re just doing it to freak me out.",sadness
19873,Phoebe,"Ok, you can do this.",neutral
19873,Phoebe,It's just like pulling off a Band-aid.,neutral
19873,Phoebe,"Just do it really fast, and then the wound is exposed.",neutral
19873,Chandler,"Janice. Hi, Janice. Ok, here we go. I don't think we should go out anymore. Janice.",sadness
19873,Janice,"All right. Well, there you go.  Stop it, stop it, stop it.",anger
19874,Phoebe,Oh my God! That guy at the counter is totally checking you out!,surprise
19874,Monica,"Really?  My God, he’s really cute.",surprise
19874,Phoebe,Go for it.,neutral
19874,Monica,"Phoebe, I’m engaged!",surprise
19874,Phoebe,"I’m just saying, get his number just in case.",neutral
19874,Phoebe,But no: Chandler is in an accident and can’t perform sexually and he would want you to take a lover to satisfy the needs that he can no longer fulfill.,neutral
19874,Monica,"Op, can I just tell you something? Very flattered but umm, I’m engaged.",joy
19874,Monica,Well you should be embarrassed.,disgust
19874,Phoebe,"I did, but that was really fun.",joy
19875,Chandler,Hey.,neutral
19875,Ross,Chandler. I sensed it was you.,neutral
19875,Chandler,What?!,surprise
19875,Ross,Unagi. I’m always aware.,neutral
19875,Chandler,"Okay, are you aware unagi  is an eel?",joy
19875,Ross,What’s up?,neutral
19875,Chandler,I can’t figure out what to make Monica.,neutral
19875,Ross,"Oh, why don’t you make her one of your little jokes.",anger
19875,Chandler,I’m going crazy! Okay? Do you have any thing around here that looks homemade?,fear
